CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
IN-06235,Male,No,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.32,459.0,1,India-Synthetic
PK-04955,Female,No,No,Yes,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,50.29,1368.22,0,Pakistan-Synthetic
5961-VUSRV,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,0,IBM
IN-03622,Female,No,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),72.48,2955.6,1,India-Synthetic
IN-02139,Female,No,Yes,Yes,37,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.47,2346.04,0,India-Synthetic
IN-05799,Male,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.01,5223.63,0,India-Synthetic
IN-05202,Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.93,1243.25,0,India-Synthetic
PK-06723,Female,Yes,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),98.2,5411.16,0,Pakistan-Synthetic
IN-04937,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.61,719.54,0,India-Synthetic
PK-00699,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,80.19,2620.57,1,Pakistan-Synthetic
IN-03855,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),53.02,498.3,1,India-Synthetic
IN-03338,Female,No,No,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.18,1237.67,0,India-Synthetic
IN-02106,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.31,279.2,1,India-Synthetic
PK-02883,Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.14,612.25,1,Pakistan-Synthetic
0842-IWYCP,Female,No,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,0,IBM
PK-03429,Female,No,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,63.93,2492.12,0,Pakistan-Synthetic
0657-DOGUM,Female,No,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,0,IBM
IN-00761,Male,No,Yes,Yes,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.66,5620.04,1,India-Synthetic
1163-ONYEY,Male,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,0,IBM
PK-05671,Female,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.67,136.62,1,Pakistan-Synthetic
9555-SAHUZ,Female,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,0,IBM
IN-04517,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.37,504.27,1,India-Synthetic
6844-DZKRF,Male,No,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,0,IBM
PK-01011,Male,No,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,62.53,2203.01,0,Pakistan-Synthetic
IN-05825,Female,No,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.54,4975.3,1,India-Synthetic
IN-03936,Male,No,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.42,388.6,0,India-Synthetic
PK-03545,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,61.34,177.61,1,Pakistan-Synthetic
5130-YPIRV,Female,No,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,0,IBM
PK-00923,Male,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.44,366.86,0,Pakistan-Synthetic
PK-01082,Male,No,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,100.24,5035.17,0,Pakistan-Synthetic
IN-02153,Female,No,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.05,536.43,1,India-Synthetic
8276-MQBYC,Male,Yes,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,1,IBM
0530-IJVDB,Male,No,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,0,IBM
IN-04973,Male,No,No,No,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.21,3037.84,0,India-Synthetic
0772-GYEQQ,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,1,IBM
IN-06644,Female,No,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),44.49,2247.82,0,India-Synthetic
IN-06288,Female,Yes,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.29,2852.17,0,India-Synthetic
4018-KJYUY,Male,No,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,0,IBM
IN-01435,Female,No,Yes,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,36.7,695.35,0,India-Synthetic
2722-JMONI,Female,Yes,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,49.55,1,IBM
7941-RCJOW,Male,No,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1218.65,0,IBM
PK-01577,Female,No,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.05,723.14,0,Pakistan-Synthetic
7217-JYHOQ,Male,No,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,0,IBM
IN-00809,Female,No,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.82,746.21,1,India-Synthetic
IN-04465,Male,No,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),33.22,323.34,0,India-Synthetic
3186-BAXNB,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,1,IBM
PK-03337,Male,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.41,6292.13,0,Pakistan-Synthetic
PK-04311,Female,No,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),55.36,2348.65,0,Pakistan-Synthetic
PK-03055,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.3,156.23,1,Pakistan-Synthetic
IN-03365,Male,No,Yes,Yes,29,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.21,2232.27,0,India-Synthetic
8654-DHAOW,Female,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,0,IBM
IN-00230,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,26.38,26.11,1,India-Synthetic
PK-04506,Male,Yes,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),54.6,1762.01,1,Pakistan-Synthetic
6582-OIVSP,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,IBM
6633-SYEUS,Female,No,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.2,2032.3,0,IBM
IN-02708,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,79.8,3162.39,0,India-Synthetic
5175-AOBHI,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,1,IBM
IN-05885,Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,37.96,1380.04,0,India-Synthetic
PK-06749,Male,Yes,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,95.87,1611.57,1,Pakistan-Synthetic
IN-01675,Female,No,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.2,1276.17,0,India-Synthetic
IN-04041,Female,No,Yes,Yes,49,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.65,2986.27,0,India-Synthetic
5275-SQEIZ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,1,IBM
PK-04750,Female,No,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.59,2389.69,0,Pakistan-Synthetic
IN-04739,Female,No,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.7,2622.36,1,India-Synthetic
IN-06776,Female,No,No,Yes,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,83.74,1069.15,0,India-Synthetic
0939-EREMR,Female,No,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,0,IBM
PK-01886,Male,Yes,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.37,2940.73,0,Pakistan-Synthetic
PK-04061,Male,No,No,No,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),89.1,3499.34,0,Pakistan-Synthetic
IN-02885,Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),44.32,2470.53,0,India-Synthetic
PK-04720,Male,No,No,Yes,22,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),36.42,831.4,0,Pakistan-Synthetic
IN-06008,Female,No,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.97,778.49,1,India-Synthetic
1013-QCWAM,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,0,IBM
IN-02197,Female,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.87,2093.13,0,India-Synthetic
PK-00191,Male,Yes,Yes,No,32,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,36.04,1201.72,0,Pakistan-Synthetic
PK-05295,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.68,433.32,1,Pakistan-Synthetic
PK-01945,Female,No,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),96.35,3519.33,1,Pakistan-Synthetic
PK-01534,Male,No,No,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.93,587.41,0,Pakistan-Synthetic
IN-04908,Female,No,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),52.9,2169.86,1,India-Synthetic
IN-00528,Female,No,No,No,33,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,47.8,1564.5,1,India-Synthetic
IN-05205,Female,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.85,876.84,0,India-Synthetic
PK-00854,Male,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),39.12,1140.91,0,Pakistan-Synthetic
PK-02299,Male,No,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),58.25,1616.27,0,Pakistan-Synthetic
IN-01039,Female,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.29,1084.2,1,India-Synthetic
IN-02220,Female,No,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.84,0.0,0,India-Synthetic
IN-00313,Female,No,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.11,1091.24,0,India-Synthetic
PK-01573,Male,No,Yes,Yes,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.86,1295.44,1,Pakistan-Synthetic
PK-02153,Male,No,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,80.18,734.62,1,Pakistan-Synthetic
PK-04318,Female,Yes,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,75.89,5123.85,0,Pakistan-Synthetic
IN-01390,Male,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.42,744.65,1,India-Synthetic
PK-05110,Male,No,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,29.6,57.6,0,Pakistan-Synthetic
PK-04524,Female,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.56,1013.55,0,Pakistan-Synthetic
PK-05089,Male,No,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.71,1221.48,1,Pakistan-Synthetic
8414-OOEEL,Male,No,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,0,IBM
1925-TIBLE,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,1,IBM
8229-TNIQA,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,1,IBM
PK-01795,Male,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.85,772.41,1,Pakistan-Synthetic
IN-06718,Male,No,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,22.69,573.57,0,India-Synthetic
0420-HLGXF,Female,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,0,IBM
IN-00795,Male,No,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.81,439.67,0,India-Synthetic
0691-IFBQW,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,1,IBM
1561-BWHIN,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,0,IBM
IN-01419,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.97,232.39,0,India-Synthetic
PK-03297,Male,No,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.99,1974.78,1,Pakistan-Synthetic
IN-02447,Male,No,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.07,5378.97,0,India-Synthetic
1206-EHBDD,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,0,IBM
IN-01844,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,36.89,514.86,1,India-Synthetic
PK-01476,Male,No,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),33.43,772.04,1,Pakistan-Synthetic
7563-BIUPC,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,1,IBM
PK-06158,Male,No,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.64,1631.09,0,Pakistan-Synthetic
IN-04804,Male,No,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.47,1166.08,0,India-Synthetic
PK-02395,Female,No,Yes,No,17,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.9,586.32,0,Pakistan-Synthetic
IN-04689,Male,No,No,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,42.5,134.0,0,India-Synthetic
IN-01242,Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.0,1307.31,1,India-Synthetic
IN-03205,Male,No,Yes,No,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),50.53,953.57,0,India-Synthetic
PK-05367,Male,No,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,74.83,2752.58,0,Pakistan-Synthetic
3671-SHRSP,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,1,IBM
PK-02140,Male,No,No,Yes,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.43,362.84,1,Pakistan-Synthetic
PK-02961,Male,No,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.35,5362.35,0,Pakistan-Synthetic
IN-00025,Female,No,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.59,1116.16,0,India-Synthetic
7501-VTYLJ,Female,No,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,51.55,106.2,0,IBM
PK-01321,Female,Yes,No,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,47.21,1096.47,1,Pakistan-Synthetic
PK-05080,Male,Yes,No,Yes,38,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,41.54,1559.07,0,Pakistan-Synthetic
PK-01216,Male,No,Yes,Yes,34,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),41.06,1286.52,0,Pakistan-Synthetic
8734-FNWVH,Male,No,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,0,IBM
PK-02414,Male,No,No,No,54,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),90.33,5019.18,0,Pakistan-Synthetic
IN-01113,Female,No,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.36,815.42,1,India-Synthetic
8559-WNQZS,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,20.45,0,IBM
IN-00288,Male,No,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.95,1848.57,0,India-Synthetic
3675-YDUPJ,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,193.05,0,IBM
0851-DFJKB,Female,No,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,0,IBM
5906-CVLHP,Female,No,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,1,IBM
IN-05348,Male,No,No,Yes,43,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.03,3745.67,0,India-Synthetic
IN-03582,Female,No,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.06,3841.42,1,India-Synthetic
IN-04028,Female,No,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.78,612.71,0,India-Synthetic
7176-WRTNX,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,0,IBM
IN-05024,Female,No,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.43,1715.72,0,India-Synthetic
IN-03912,Female,No,Yes,No,55,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.06,2520.1,0,India-Synthetic
IN-06069,Male,No,No,No,49,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.75,5318.02,0,India-Synthetic
7025-WCBNE,Male,Yes,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,0,IBM
IN-01436,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.78,603.84,0,India-Synthetic
PK-06080,Male,No,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),87.63,3843.83,0,Pakistan-Synthetic
IN-03899,Female,No,Yes,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.07,983.94,0,India-Synthetic
IN-05502,Female,No,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.96,2769.09,0,India-Synthetic
4403-BWPAY,Male,No,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.8,321.7,0,IBM
PK-04278,Male,No,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,57.67,383.84,0,Pakistan-Synthetic
0936-NQLJU,Female,No,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,875.55,0,IBM
PK-05655,Female,No,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,73.66,4128.33,1,Pakistan-Synthetic
0643-OKLRP,Female,Yes,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,3825.85,1,IBM
IN-01005,Male,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.57,903.23,1,India-Synthetic
IN-01729,Male,No,No,No,62,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,88.37,5594.5,0,India-Synthetic
7968-QUXNS,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,0,IBM
PK-03917,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,22.02,209.3,0,Pakistan-Synthetic
IN-04556,Female,Yes,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.95,1138.4,0,India-Synthetic
IN-04905,Male,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,40.01,1638.01,0,India-Synthetic
IN-00794,Female,No,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.71,68.78,1,India-Synthetic
0641-EVBOJ,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,0,IBM
IN-05282,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.98,583.08,0,India-Synthetic
PK-04565,Male,No,Yes,No,33,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),111.91,3685.19,0,Pakistan-Synthetic
IN-04926,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,33.53,520.68,1,India-Synthetic
IN-00133,Male,No,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,45.43,1301.91,1,India-Synthetic
