CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
IN-05059,Male,No,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),56.56,814.73,1,India-Synthetic
IN-05060,Male,No,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.42,1862.98,0,India-Synthetic
IN-05061,Male,No,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,64.9,0.0,1,India-Synthetic
IN-05062,Female,No,No,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,60.36,2730.71,1,India-Synthetic
IN-05063,Male,No,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,58.74,2127.54,0,India-Synthetic
IN-05064,Male,No,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,62.84,2319.35,0,India-Synthetic
IN-05065,Female,Yes,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.59,4713.23,0,India-Synthetic
IN-05066,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.07,116.79,1,India-Synthetic
IN-05067,Male,No,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.04,1933.95,0,India-Synthetic
IN-05068,Male,No,Yes,No,65,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,76.77,4905.45,0,India-Synthetic
IN-05069,Male,No,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.74,1256.97,0,India-Synthetic
IN-05070,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,42.12,334.96,1,India-Synthetic
IN-05071,Female,No,No,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,84.92,1827.12,1,India-Synthetic
IN-05072,Female,No,No,No,45,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,56.53,2486.23,0,India-Synthetic
IN-05073,Male,No,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.41,631.11,0,India-Synthetic
IN-05074,Male,No,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.6,3197.77,0,India-Synthetic
IN-05075,Female,No,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,52.99,1206.31,0,India-Synthetic
IN-05076,Female,No,No,No,17,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.04,704.65,0,India-Synthetic
IN-05077,Male,No,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,62.18,868.51,0,India-Synthetic
IN-05078,Male,No,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.34,3085.1,0,India-Synthetic
IN-05079,Male,No,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.12,77.35,1,India-Synthetic
IN-05080,Female,No,Yes,No,24,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),61.8,1521.15,0,India-Synthetic
IN-05081,Female,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,81.24,3179.79,0,India-Synthetic
IN-05082,Male,No,Yes,No,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.15,2331.74,0,India-Synthetic
IN-05083,Male,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.55,2329.61,1,India-Synthetic
IN-05084,Male,No,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,84.03,4745.42,0,India-Synthetic
IN-05085,Male,No,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),66.42,2301.6,0,India-Synthetic
IN-05086,Female,No,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),75.81,3237.17,0,India-Synthetic
IN-05087,Female,No,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,34.87,505.41,0,India-Synthetic
IN-05088,Male,No,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.15,884.59,0,India-Synthetic
IN-05089,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.78,137.96,1,India-Synthetic
IN-05090,Male,No,No,Yes,52,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.12,2606.3,1,India-Synthetic
IN-05091,Male,No,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),39.77,1762.32,0,India-Synthetic
IN-05092,Male,No,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),90.64,4723.09,0,India-Synthetic
IN-05093,Male,No,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,21.93,758.09,0,India-Synthetic
IN-05094,Male,No,No,Yes,28,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,47.35,1367.94,1,India-Synthetic
IN-05095,Male,No,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.95,608.27,1,India-Synthetic
IN-05096,Female,No,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,47.64,1511.79,0,India-Synthetic
IN-05097,Male,No,No,Yes,36,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,43.2,1546.31,0,India-Synthetic
IN-05098,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.22,652.77,0,India-Synthetic
IN-05099,Female,No,No,No,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.73,2421.4,1,India-Synthetic
IN-05100,Male,No,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),95.12,3674.6,0,India-Synthetic
IN-05101,Male,No,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.38,356.66,1,India-Synthetic
IN-05102,Female,No,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.63,227.39,1,India-Synthetic
IN-05103,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.19,278.76,1,India-Synthetic
IN-05104,Male,No,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),57.4,2550.81,0,India-Synthetic
IN-05105,Male,No,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,69.62,2528.23,0,India-Synthetic
IN-05106,Female,No,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.87,1704.21,0,India-Synthetic
IN-05107,Male,No,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.28,977.26,0,India-Synthetic
IN-05108,Female,No,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,38.03,606.29,1,India-Synthetic
IN-05109,Male,Yes,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.65,483.28,1,India-Synthetic
IN-05110,Female,No,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,42.89,1547.58,0,India-Synthetic
IN-05111,Male,Yes,No,No,23,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,33.63,765.56,0,India-Synthetic
IN-05112,Female,No,No,No,36,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,34.7,1200.4,0,India-Synthetic
IN-05113,Male,No,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),102.08,2380.94,0,India-Synthetic
IN-05114,Female,No,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),87.18,4419.51,0,India-Synthetic
IN-05115,Male,No,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),52.26,1225.33,0,India-Synthetic
IN-05116,Male,No,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),109.88,6906.98,0,India-Synthetic
IN-05117,Female,No,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.37,811.64,1,India-Synthetic
IN-05118,Male,No,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.1,150.69,0,India-Synthetic
IN-05119,Female,No,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,98.77,4974.76,0,India-Synthetic
IN-05120,Male,Yes,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.58,1715.79,0,India-Synthetic
IN-05121,Male,No,No,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.68,251.35,1,India-Synthetic
IN-05122,Female,No,Yes,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),72.34,3591.52,0,India-Synthetic
IN-05123,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.44,271.07,1,India-Synthetic
IN-05124,Female,No,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.13,1218.63,0,India-Synthetic
IN-05125,Female,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.25,3672.86,0,India-Synthetic
IN-05126,Female,No,No,No,35,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,111.65,3815.46,0,India-Synthetic
IN-05127,Male,No,No,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,88.48,5750.35,0,India-Synthetic
IN-05128,Male,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.15,1195.93,0,India-Synthetic
IN-05129,Male,Yes,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,82.46,2918.36,1,India-Synthetic
IN-05130,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.33,719.13,0,India-Synthetic
IN-05131,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.49,1015.14,1,India-Synthetic
IN-05132,Male,No,Yes,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.09,611.9,1,India-Synthetic
IN-05133,Female,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.95,474.12,0,India-Synthetic
IN-05134,Male,No,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.63,739.6,0,India-Synthetic
IN-05135,Male,No,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),46.2,1493.18,0,India-Synthetic
IN-05136,Male,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.52,825.58,1,India-Synthetic
IN-05137,Male,Yes,No,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.98,433.58,0,India-Synthetic
IN-05138,Female,No,Yes,Yes,27,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),38.63,1056.99,0,India-Synthetic
IN-05139,Female,No,No,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.43,2568.74,0,India-Synthetic
IN-05140,Female,No,No,Yes,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.22,1809.39,1,India-Synthetic
IN-05141,Female,No,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.31,2101.32,0,India-Synthetic
IN-05142,Male,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,44.27,403.69,0,India-Synthetic
IN-05143,Male,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.45,1322.16,0,India-Synthetic
IN-05144,Female,No,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),51.7,1057.03,0,India-Synthetic
IN-05145,Female,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),95.27,6275.01,0,India-Synthetic
IN-05146,Female,No,No,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.09,4357.02,0,India-Synthetic
IN-05147,Male,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.4,380.57,1,India-Synthetic
IN-05148,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),26.83,269.97,0,India-Synthetic
IN-05149,Male,No,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.32,5045.82,0,India-Synthetic
IN-05150,Female,No,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,64.15,2335.95,0,India-Synthetic
IN-05151,Male,No,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,57.16,3583.62,1,India-Synthetic
IN-05152,Male,No,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,59.24,1843.91,0,India-Synthetic
IN-05153,Female,No,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.01,761.53,0,India-Synthetic
IN-05154,Male,No,No,No,16,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),69.76,1150.85,0,India-Synthetic
IN-05155,Male,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.74,1505.68,0,India-Synthetic
IN-05156,Female,No,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.81,928.68,0,India-Synthetic
IN-05157,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,79.07,3050.55,0,India-Synthetic
IN-05158,Female,No,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,38.16,1022.53,1,India-Synthetic
IN-05159,Male,No,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,39.93,82.68,0,India-Synthetic
IN-05160,Male,No,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.12,534.25,0,India-Synthetic
IN-05161,Female,No,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.32,653.0,1,India-Synthetic
IN-05162,Female,No,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.73,268.27,0,India-Synthetic
IN-05163,Female,No,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),78.91,5296.63,0,India-Synthetic
IN-05164,Female,No,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.89,3691.83,0,India-Synthetic
IN-05165,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.21,336.83,0,India-Synthetic
IN-05166,Male,No,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),89.49,5259.82,0,India-Synthetic
IN-05167,Male,No,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,97.96,5078.28,0,India-Synthetic
IN-05168,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.83,303.89,1,India-Synthetic
IN-05169,Female,No,Yes,No,27,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),33.65,923.14,0,India-Synthetic
IN-05170,Male,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.24,1799.89,0,India-Synthetic
IN-05171,Male,No,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.51,254.41,0,India-Synthetic
IN-05172,Male,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.37,791.59,1,India-Synthetic
IN-05173,Female,No,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,51.49,947.44,0,India-Synthetic
IN-05174,Female,No,Yes,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.9,2295.04,0,India-Synthetic
IN-05175,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,76.56,784.48,1,India-Synthetic
IN-05176,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,43.93,716.28,0,India-Synthetic
IN-05177,Male,No,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,71.53,1313.39,0,India-Synthetic
IN-05178,Female,No,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.4,2479.18,0,India-Synthetic
IN-05179,Male,Yes,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,107.83,4765.07,1,India-Synthetic
IN-05180,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,62.52,362.79,0,India-Synthetic
IN-05181,Female,No,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.6,2986.45,0,India-Synthetic
IN-05182,Male,No,No,Yes,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,30.76,472.11,0,India-Synthetic
IN-05183,Male,No,No,Yes,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),33.34,545.47,0,India-Synthetic
IN-05184,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.47,265.96,1,India-Synthetic
IN-05185,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.28,2337.23,0,India-Synthetic
IN-05186,Female,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.38,1049.85,1,India-Synthetic
IN-05187,Male,No,Yes,No,20,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,45.34,941.37,0,India-Synthetic
IN-05188,Male,No,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.73,918.73,1,India-Synthetic
IN-05189,Female,Yes,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,62.99,3354.15,0,India-Synthetic
IN-05190,Male,No,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.68,1169.05,0,India-Synthetic
IN-05191,Male,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),70.49,3232.96,0,India-Synthetic
IN-05192,Male,No,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.27,2665.56,0,India-Synthetic
IN-05193,Female,No,No,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.46,3054.55,0,India-Synthetic
IN-05194,Female,No,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.54,526.33,1,India-Synthetic
IN-05195,Female,No,Yes,No,11,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.3,502.06,0,India-Synthetic
IN-05196,Female,No,Yes,No,45,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.64,3742.98,0,India-Synthetic
IN-05197,Male,Yes,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,54.9,1752.52,0,India-Synthetic
IN-05198,Female,No,No,No,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.3,4818.7,1,India-Synthetic
IN-05199,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,54.77,3169.27,0,India-Synthetic
IN-05200,Male,No,No,Yes,69,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),58.13,3994.82,0,India-Synthetic
IN-05201,Female,No,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.87,1518.02,0,India-Synthetic
IN-05202,Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.93,1243.25,0,India-Synthetic
IN-05203,Female,No,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.2,1906.29,1,India-Synthetic
IN-05204,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),48.8,2724.85,0,India-Synthetic
IN-05205,Female,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.85,876.84,0,India-Synthetic
IN-05206,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),54.47,1877.02,0,India-Synthetic
IN-05207,Female,No,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),29.82,1378.85,0,India-Synthetic
IN-05208,Female,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,59.56,1580.03,0,India-Synthetic
IN-05209,Female,No,No,No,18,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),40.26,704.96,1,India-Synthetic
IN-05210,Male,No,Yes,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,28.99,242.15,0,India-Synthetic
IN-05211,Male,No,No,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,59.68,2775.17,0,India-Synthetic
IN-05212,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.67,1845.43,0,India-Synthetic
IN-05213,Male,No,Yes,Yes,27,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,64.55,1790.12,0,India-Synthetic
IN-05214,Male,No,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,28.39,239.76,0,India-Synthetic
IN-05215,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.6,455.46,1,India-Synthetic
IN-05216,Female,No,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,59.01,2716.25,0,India-Synthetic
IN-05217,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),79.07,2625.7,0,India-Synthetic
IN-05218,Female,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.54,6094.73,0,India-Synthetic
IN-05219,Male,No,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),88.86,4384.7,0,India-Synthetic
IN-05220,Female,No,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.2,1879.79,0,India-Synthetic
IN-05221,Male,No,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,50.61,2117.65,1,India-Synthetic
IN-05222,Male,No,No,No,6,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.16,595.63,1,India-Synthetic
